filename.meta,filename,language,modelLanguage
1121784515.meta.json,1121784515.json,en,bpmn20
1121942027.meta.json,1121942027.json,en,bpmn20
1121944063.meta.json,1121944063.json,en,bpmn20
1122124506.meta.json,1122124506.json,en,petrinet
1122138279.meta.json,1122138279.json,de,bpmn20
1122189704.meta.json,1122189704.json,hu,epc
1955029679.meta.json,1955029679.json,undetermined language,bpmn20
1955078993.meta.json,1955078993.json,en,UML22Class
1955131924.meta.json,1955131924.json,de,epc
1955236459.meta.json,1955236459.json,en,bpmn20
1955238740.meta.json,1955238740.json,hu,epc
195531041.meta.json,195531041.json,en,bpmn20
1955329764.meta.json,1955329764.json,de,bpmn20
1955345838.meta.json,1955345838.json,en,bpmn20
427203661.meta.json,427203661.json,en,epc
427238801.meta.json,427238801.json,en,bpmn20
427294217.meta.json,427294217.json,sk,bpmn20
427310726.meta.json,427310726.json,en,epc
427359056.meta.json,427359056.json,pt,bpmn20
427371571.meta.json,427371571.json,de,bpmn20
427373407.meta.json,427373407.json,es,bpmn20
427399853.meta.json,427399853.json,de,bpmn20
427526187.meta.json,427526187.json,hu,bpmn20
551037722.meta.json,551037722.json,undetermined language,bpmn20
551082009.meta.json,551082009.json,fr,bpmn20
551229960.meta.json,551229960.json,en,bpmn20
551337153.meta.json,551337153.json,en,bpmn20
551337534.meta.json,551337534.json,de,bpmn20
551348587.meta.json,551348587.json,hu,bpmn20
551363447.meta.json,551363447.json,de,organigram
543379450.meta.json,543379450.json,en,bpmn20
543495877.meta.json,543495877.json,en,bpmn20
543671194.meta.json,543671194.json,hr,bpmn20
543690913.meta.json,543690913.json,undetermined language,bpmn20
543746373.meta.json,543746373.json,de,bpmn11
543827387.meta.json,543827387.json,hu,epc
54386257.meta.json,54386257.json,de,bpmn20
543944006.meta.json,543944006.json,en,bpmn20
543977118.meta.json,543977118.json,cs,bpmn20
544042830.meta.json,544042830.json,en,organigram
544107606.meta.json,544107606.json,de,bpmn20
2081356356.meta.json,2081356356.json,en,epc
2081366047.meta.json,2081366047.json,el,bpmn20
2081401189.meta.json,2081401189.json,de,bpmn20
2081666693.meta.json,2081666693.json,en,bpmn20
2081796875.meta.json,2081796875.json,hr,bpmn11
2081825589.meta.json,2081825589.json,en,bpmn20
20818304.meta.json,20818304.json,en,bpmn20
1309480000.meta.json,1309480000.json,undetermined language,processmap
1309535812.meta.json,1309535812.json,en,bpmn20
1309551856.meta.json,1309551856.json,de,epc
1309570013.meta.json,1309570013.json,de,bpmn20
1309579093.meta.json,1309579093.json,de,bpmn20
1309672350.meta.json,1309672350.json,en,bpmn20
1309680707.meta.json,1309680707.json,en,bpmn20
1309700332.meta.json,1309700332.json,de,bpmn20
818957751.meta.json,818957751.json,de,bpmn20
818985763.meta.json,818985763.json,en,bpmn20
819213762.meta.json,819213762.json,en,bpmn20
819241928.meta.json,819241928.json,en,epc
819289361.meta.json,819289361.json,hu,bpmn20
819368234.meta.json,819368234.json,de,bpmn20
819373199.meta.json,819373199.json,en,bpmn20
819453494.meta.json,819453494.json,en,bpmn20
819501672.meta.json,819501672.json,es,bpmn11
819554085.meta.json,819554085.json,en,bpmn20
1999515699.meta.json,1999515699.json,hr,bpmn20
1999527768.meta.json,1999527768.json,en,epc
1999665666.meta.json,1999665666.json,en,bpmn20
1999749102.meta.json,1999749102.json,cs,bpmn20
1999785051.meta.json,1999785051.json,en,bpmn20
1999829971.meta.json,1999829971.json,hr,bpmn20
1999866706.meta.json,1999866706.json,undetermined language,petrinet
1999928591.meta.json,1999928591.json,en,bpmn20
2000004287.meta.json,2000004287.json,en,bpmn20
2000116474.meta.json,2000116474.json,en,bpmn20
2000309999.meta.json,2000309999.json,hr,bpmn20
1979851449.meta.json,1979851449.json,af,bpmn20
1980175958.meta.json,1980175958.json,en,bpmn20
1981833636.meta.json,1981833636.json,nl,bpmn20
1982240650.meta.json,1982240650.json,hu,bpmn20conversation
1982567819.meta.json,1982567819.json,de,bpmn20
1982981363.meta.json,1982981363.json,de,bpmn11
198800749.meta.json,198800749.json,de,epc
1989142315.meta.json,1989142315.json,en,bpmn20
1989494276.meta.json,1989494276.json,en,bpmn20
1990105645.meta.json,1990105645.json,en,epc
1991071881.meta.json,1991071881.json,en,bpmn20
1994000550.meta.json,1994000550.json,en,bpmn20
1164907958.meta.json,1164907958.json,sq,jbpm4
1165043590.meta.json,1165043590.json,vi,bpmn20
1165225432.meta.json,1165225432.json,en,bpmn20
1165457312.meta.json,1165457312.json,de,bpmn20
1165519780.meta.json,1165519780.json,en,bpmn20
1165644062.meta.json,1165644062.json,en,bpmn20
1165644449.meta.json,1165644449.json,en,bpmn20
1165672134.meta.json,1165672134.json,en,bpmn20
1165769679.meta.json,1165769679.json,de,epc
1165804272.meta.json,1165804272.json,de,bpmn20
1854653529.meta.json,1854653529.json,undetermined language,UML22Class
18546876.meta.json,18546876.json,en,bpmn20
1854736303.meta.json,1854736303.json,en,bpmn20
1854812370.meta.json,1854812370.json,en,epc
1854877698.meta.json,1854877698.json,en,bpmn20
1854878747.meta.json,1854878747.json,de,epc
1854879156.meta.json,1854879156.json,de,bpmn20
1554284586.meta.json,1554284586.json,en,bpmn20
1554286640.meta.json,1554286640.json,en,bpmn20
1554358822.meta.json,1554358822.json,de,epc
155440219.meta.json,155440219.json,de,bpmn20
15544211.meta.json,15544211.json,hu,bpmn11
1554455913.meta.json,1554455913.json,en,bpmn11
1554493025.meta.json,1554493025.json,hr,bpmn11
1554628715.meta.json,1554628715.json,en,organigram
1554679662.meta.json,1554679662.json,de,bpmn20
2003222979.meta.json,2003222979.json,en,epc
200334501.meta.json,200334501.json,de,bpmn20
2003556068.meta.json,2003556068.json,sv,bpmn20
2003583009.meta.json,2003583009.json,hu,bpmn20
2003594315.meta.json,2003594315.json,en,bpmn20conversation
2003606854.meta.json,2003606854.json,undetermined language,petrinet
2003627492.meta.json,2003627492.json,en,epc
200362874.meta.json,200362874.json,de,bpmn20
2003632729.meta.json,2003632729.json,en,processmap
2003663082.meta.json,2003663082.json,de,bpmn20
2003761944.meta.json,2003761944.json,en,bpmn20
1505716502.meta.json,1505716502.json,de,epc
1505858443.meta.json,1505858443.json,en,bpmn20choreography
1506177526.meta.json,1506177526.json,en,bpmn20
1506198327.meta.json,1506198327.json,de,bpmn20
1506202213.meta.json,1506202213.json,en,bpmn20
1506275051.meta.json,1506275051.json,sv,bpmn20
1506316911.meta.json,1506316911.json,es,bpmn11
1506480917.meta.json,1506480917.json,de,bpmn20
1506599596.meta.json,1506599596.json,no,bpmn20
1405165066.meta.json,1405165066.json,en,epc
1405199992.meta.json,1405199992.json,en,bpmn20
1405342293.meta.json,1405342293.json,de,bpmn20
1405350110.meta.json,1405350110.json,hu,bpmn20
1405451451.meta.json,1405451451.json,de,bpmn20
1405453914.meta.json,1405453914.json,en,epc
1405534136.meta.json,1405534136.json,en,organigram
205678870.meta.json,205678870.json,de,organigram
2056848255.meta.json,2056848255.json,en,bpmn20
2056977030.meta.json,2056977030.json,de,bpmn11
205703930.meta.json,205703930.json,en,bpmn20
20571820.meta.json,20571820.json,en,bpmn20
205718547.meta.json,205718547.json,de,bpmn20
2057266262.meta.json,2057266262.json,en,bpmn20
629467607.meta.json,629467607.json,en,bpmn20
629473710.meta.json,629473710.json,de,epc
62952196.meta.json,62952196.json,de,bpmn20
629577391.meta.json,629577391.json,it,bpmn20
6296796.meta.json,6296796.json,undetermined language,bpmn20
629931310.meta.json,629931310.json,en,processmap
387231649.meta.json,387231649.json,es,bpmn20
387309719.meta.json,387309719.json,en,bpmn20
387310065.meta.json,387310065.json,en,bpmn20
387324388.meta.json,387324388.json,en,bpmn20
387329138.meta.json,387329138.json,en,epc
387601446.meta.json,387601446.json,en,bpmn20
387796423.meta.json,387796423.json,en,bpmn20
387818090.meta.json,387818090.json,en,bpmn20
387844272.meta.json,387844272.json,de,petrinet
388077978.meta.json,388077978.json,hu,bpmn20
388104494.meta.json,388104494.json,de,UMLUseCase
388121129.meta.json,388121129.json,en,bpmn20
1793862629.meta.json,1793862629.json,hu,bpmn20
1794145100.meta.json,1794145100.json,en,bpmn20
179423504.meta.json,179423504.json,sv,bpmn11
1794243381.meta.json,1794243381.json,hu,processmap
1794616264.meta.json,1794616264.json,hu,epc
1794676860.meta.json,1794676860.json,en,bpmn20
1794754040.meta.json,1794754040.json,de,bpmn20
1214092768.meta.json,1214092768.json,hu,epc
121414776.meta.json,121414776.json,hr,bpmn20
1214191003.meta.json,1214191003.json,de,bpmn20
1214211436.meta.json,1214211436.json,sq,jbpm4
1214221837.meta.json,1214221837.json,hr,bpmn20
121426015.meta.json,121426015.json,de,bpmn20
1214290279.meta.json,1214290279.json,en,bpmn20
295764216.meta.json,295764216.json,en,bpmn11
295857694.meta.json,295857694.json,hr,bpmn11
295857698.meta.json,295857698.json,de,processmap
295871870.meta.json,295871870.json,en,bpmn11
295872176.meta.json,295872176.json,en,bpmn20
295898799.meta.json,295898799.json,en,epc
1708269970.meta.json,1708269970.json,en,epc
1708271328.meta.json,1708271328.json,en,bpmn11
1708386300.meta.json,1708386300.json,de,bpmn20
1708479356.meta.json,1708479356.json,undetermined language,bpmn20
1708538232.meta.json,1708538232.json,en,epc
1708666801.meta.json,1708666801.json,en,bpmn20
17087890.meta.json,17087890.json,en,bpmn11
170879576.meta.json,170879576.json,en,epc
1620617060.meta.json,1620617060.json,en,bpmn20
1620622687.meta.json,1620622687.json,pl,bpmn20
1620631400.meta.json,1620631400.json,en,bpmn20
1620640074.meta.json,1620640074.json,de,bpmn20
1620681107.meta.json,1620681107.json,en,epc
1620749425.meta.json,1620749425.json,nl,bpmn20
1621217613.meta.json,1621217613.json,de,bpmn20
1621314749.meta.json,1621314749.json,en,bpmn20
1621322266.meta.json,1621322266.json,en,bpmn20
1621399059.meta.json,1621399059.json,de,bpmn20
1042023559.meta.json,1042023559.json,en,epc
1042035550.meta.json,1042035550.json,en,bpmn11
104205939.meta.json,104205939.json,it,bpmn20
1042061421.meta.json,1042061421.json,en,bpmn20
1042142536.meta.json,1042142536.json,de,bpmn20
1042149141.meta.json,1042149141.json,en,epc
1042164645.meta.json,1042164645.json,en,bpmn20
1042281087.meta.json,1042281087.json,de,UMLUseCase
104231375.meta.json,104231375.json,en,bpmn20
1042317506.meta.json,1042317506.json,en,bpmn20
518028055.meta.json,518028055.json,en,epc
518043076.meta.json,518043076.json,de,bpmn20
518096479.meta.json,518096479.json,en,epc
518179323.meta.json,518179323.json,en,epc
518225728.meta.json,518225728.json,undetermined language,UML22Class
518311709.meta.json,518311709.json,de,bpmn20
1909657433.meta.json,1909657433.json,de,bpmn20
1909682008.meta.json,1909682008.json,pl,bpmn20
1909733486.meta.json,1909733486.json,en,bpmn20
1909801478.meta.json,1909801478.json,no,UML22Class
1909840482.meta.json,1909840482.json,de,bpmn20
1909905022.meta.json,1909905022.json,hr,bpmn11
1816514430.meta.json,1816514430.json,en,bpmn20
1816588550.meta.json,1816588550.json,en,epc
1816741780.meta.json,1816741780.json,en,bpmn20
1816785376.meta.json,1816785376.json,hr,bpmn20
1816825492.meta.json,1816825492.json,de,bpmn20
181684649.meta.json,181684649.json,hu,bpmn20
1816868776.meta.json,1816868776.json,en,bpmn20
1817059208.meta.json,1817059208.json,en,bpmn11
1817129733.meta.json,1817129733.json,en,bpmn20
1817188796.meta.json,1817188796.json,de,bpmn20
298971523.meta.json,298971523.json,en,epc
298984378.meta.json,298984378.json,en,bpmn20
299156708.meta.json,299156708.json,undetermined language,bpmn20
299188208.meta.json,299188208.json,de,bpmn20
299288491.meta.json,299288491.json,pt,bpmn11
299290467.meta.json,299290467.json,en,bpmn20
299306690.meta.json,299306690.json,en,epc
299469523.meta.json,299469523.json,en,bpmn20
299476979.meta.json,299476979.json,en,bpmn20
1273926106.meta.json,1273926106.json,en,bpmn20
1273934343.meta.json,1273934343.json,en,bpmn20
1274020117.meta.json,1274020117.json,en,bpmn20
1274026112.meta.json,1274026112.json,en,bpmn20
1274028700.meta.json,1274028700.json,en,organigram
1274052951.meta.json,1274052951.json,hu,bpmn20
1274092820.meta.json,1274092820.json,undetermined language,bpmn20
1274127647.meta.json,1274127647.json,en,bpmn20
127416850.meta.json,127416850.json,en,bpmn20
1274173926.meta.json,1274173926.json,de,epc
739991968.meta.json,739991968.json,undetermined language,organigram
740100885.meta.json,740100885.json,en,epc
74015483.meta.json,74015483.json,it,bpmn20
740204842.meta.json,740204842.json,undetermined language,bpmn20
740433566.meta.json,740433566.json,de,organigram
740589955.meta.json,740589955.json,de,epc
740683858.meta.json,740683858.json,en,processmap
740766484.meta.json,740766484.json,en,bpmn20
740796135.meta.json,740796135.json,de,epc
740797545.meta.json,740797545.json,hu,processmap
740830566.meta.json,740830566.json,en,bpmn20
693064757.meta.json,693064757.json,hr,bpmn11
693185105.meta.json,693185105.json,en,bpmn20
693245564.meta.json,693245564.json,de,bpmn20
693407365.meta.json,693407365.json,en,bpmn20
693491585.meta.json,693491585.json,nl,bpmn20
693672555.meta.json,693672555.json,en,bpmn20
693702532.meta.json,693702532.json,en,bpmn20
693865119.meta.json,693865119.json,de,epc
190646992.meta.json,190646992.json,en,epc
1906593385.meta.json,1906593385.json,hr,bpmn20
190665784.meta.json,190665784.json,en,bpmn20
190677.meta.json,190677.json,en,bpmn20
1906798582.meta.json,1906798582.json,de,bpmn20
1906924337.meta.json,1906924337.json,en,bpmn20
1906938249.meta.json,1906938249.json,en,epc
1906973812.meta.json,1906973812.json,de,bpmn20
1433183353.meta.json,1433183353.json,en,epc
1433390678.meta.json,1433390678.json,en,bpmn20
1433448442.meta.json,1433448442.json,hu,bpmn20
1433500039.meta.json,1433500039.json,en,bpmn20
1433608492.meta.json,1433608492.json,de,bpmn20
1433613130.meta.json,1433613130.json,en,bpmn11
1433661997.meta.json,1433661997.json,de,bpmn20
1433687210.meta.json,1433687210.json,en,bpmn20
449233994.meta.json,449233994.json,de,organigram
449257554.meta.json,449257554.json,en,bpmn20
449295224.meta.json,449295224.json,en,bpmn11
449356138.meta.json,449356138.json,de,bpmn20
449377225.meta.json,449377225.json,de,bpmn20
449611355.meta.json,449611355.json,de,bpmn20
449752839.meta.json,449752839.json,en,bpmn11
795450748.meta.json,795450748.json,de,bpmn20
795494596.meta.json,795494596.json,en,bpmn20
795539089.meta.json,795539089.json,en,bpmn20
795540523.meta.json,795540523.json,en,bpmn20
795727935.meta.json,795727935.json,pl,bpmn20
795764968.meta.json,795764968.json,en,bpmn20
796027218.meta.json,796027218.json,hr,bpmn11
796053920.meta.json,796053920.json,vi,bpmn20
796075831.meta.json,796075831.json,de,bpmn20
796124629.meta.json,796124629.json,en,bpmn20
525059326.meta.json,525059326.json,undetermined language,bpmn20
525164504.meta.json,525164504.json,es,bpmn20
52528558.meta.json,52528558.json,af,bpmn20
525417464.meta.json,525417464.json,en,bpmn20
525464588.meta.json,525464588.json,en,bpmn20
525566136.meta.json,525566136.json,es,processmap
525645325.meta.json,525645325.json,en,bpmn20
525875810.meta.json,525875810.json,de,bpmn20
525888980.meta.json,525888980.json,fr,bpmn20
525898111.meta.json,525898111.json,undetermined language,bpmn20
68417992.meta.json,68417992.json,hu,organigram
684193240.meta.json,684193240.json,de,bpmn20
684249907.meta.json,684249907.json,de,epc
684295750.meta.json,684295750.json,en,bpmn20
68448888.meta.json,68448888.json,de,bpmn20
684515521.meta.json,684515521.json,en,bpmn20
684531353.meta.json,684531353.json,en,bpmn20
684561283.meta.json,684561283.json,hr,bpmn11
684615734.meta.json,684615734.json,de,bpmn20
684656990.meta.json,684656990.json,en,bpmn20
312823910.meta.json,312823910.json,hu,bpmn20
312881914.meta.json,312881914.json,en,bpmn20
312889557.meta.json,312889557.json,en,bpmn11
312954994.meta.json,312954994.json,en,bpmn20conversation
313011382.meta.json,313011382.json,en,bpmn20
313050326.meta.json,313050326.json,en,bpmn20
313083155.meta.json,313083155.json,en,bpmn20
313155081.meta.json,313155081.json,de,bpmn20
1526844709.meta.json,1526844709.json,de,epc
1526947738.meta.json,1526947738.json,en,processmap
1526960305.meta.json,1526960305.json,en,bpmn11
1526965438.meta.json,1526965438.json,en,bpmn20
1526983277.meta.json,1526983277.json,en,bpmn20
1527063356.meta.json,1527063356.json,it,bpmn20
1527178609.meta.json,1527178609.json,en,bpmn20
1527350834.meta.json,1527350834.json,en,bpmn11
1527356080.meta.json,1527356080.json,en,epc
2104454210.meta.json,2104454210.json,tl,petrinet
2104490866.meta.json,2104490866.json,en,bpmn20
2104573122.meta.json,2104573122.json,en,epc
2104596432.meta.json,2104596432.json,en,bpmn20
2104613232.meta.json,2104613232.json,en,bpmn20
2104704928.meta.json,2104704928.json,en,bpmn20
2104781926.meta.json,2104781926.json,en,bpmn20
2104875349.meta.json,2104875349.json,sv,bpmn20
210487869.meta.json,210487869.json,en,bpmn20
2104991652.meta.json,2104991652.json,en,bpmn20
798144585.meta.json,798144585.json,en,bpmn20
798243064.meta.json,798243064.json,en,bpmn20
798344709.meta.json,798344709.json,de,bpmn20
798418555.meta.json,798418555.json,cs,bpmn11
798418888.meta.json,798418888.json,en,epc
798476369.meta.json,798476369.json,de,bpmn20
798493961.meta.json,798493961.json,en,bpmn20
798505893.meta.json,798505893.json,en,epc
798539019.meta.json,798539019.json,en,bpmn20
1096663693.meta.json,1096663693.json,undetermined language,bpmn20
1096742970.meta.json,1096742970.json,en,bpmn11
1096749244.meta.json,1096749244.json,en,bpmn20
1096875603.meta.json,1096875603.json,en,epc
1096919497.meta.json,1096919497.json,en,petrinet
1097025334.meta.json,1097025334.json,en,epc
894148451.meta.json,894148451.json,en,petrinet
894260991.meta.json,894260991.json,en,epc
894294934.meta.json,894294934.json,en,UMLUseCase
894352705.meta.json,894352705.json,de,epc
894367705.meta.json,894367705.json,de,epc
894400580.meta.json,894400580.json,en,bpmn20
894482818.meta.json,894482818.json,de,epc
1813485323.meta.json,1813485323.json,de,epc
1813535798.meta.json,1813535798.json,en,bpmn20
